Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000011304,PTBP1,25,0.45169,37,1.26464,12,-0.7076,12,-0.9396,12,-0.8258
ENSG00000129951,PLPPR3,5,-3.8011,53,-0.2903,126,1.18544,82,0.59870,68,0.15170
ENSG00000175221,MED16,25,-0.8149,39,-0.0957,60,0.62489,46,0.24661,41,0.02360
ENSG00000198858,R3HDM4,23,-0.6287,25,-0.4811,33,0.02110,38,0.32609,42,0.47670
ENSG00000065268,WDR18,12,-1.4257,37,0.42724,32,0.17593,39,0.63798,22,-0.4838
ENSG00000182087,TMEM259,55,-0.3109,84,0.46196,96,0.61987,63,-0.0664,46,-0.6206
ENSG00000099817,POLR2E,53,-1.3787,116,-0.0713,91,-0.4406,161,0.63443,148,0.37567
ENSG00000167468,GPX4,319,-1.4666,686,-0.2043,505,-0.6611,1035,0.65696,1039,0.56392
ENSG00000118046,STK11,29,-0.7724,53,0.29123,69,0.68473,42,-0.1521,47,0.07282
ENSG00000099625,CBARP,2,-3.1626,14,-0.5760,30,0.71197,27,0.76108,25,0.44955
ENSG00000099624,ATP5F1D,172,-1.5423,453,0.06948,293,-0.6240,593,0.68259,520,0.32398
ENSG00000167470,MIDN,28,-0.1746,32,0.06614,50,0.75734,26,-0.3758,32,0.04316
ENSG00000099622,CIRBP,326,-0.0510,441,0.51177,326,-0.0479,300,-0.2253,298,-0.2120
ENSG00000228300,FAM174C,24,-0.4990,29,-0.1951,19,-0.8113,49,0.93483,26,-0.3860
ENSG00000160953,PWWP3A,83,0.00831,89,0.14427,124,0.67117,60,-0.6002,87,0.10468
ENSG00000115286,NDUFS7,201,-0.0423,262,0.45384,114,-0.9124,183,-0.2268,232,0.22219
ENSG00000130005,GAMT,168,0.84237,121,0.19327,73,-0.6209,80,-0.6008,98,-0.1828
ENSG00000071626,DAZAP1,55,0.51097,47,0.20662,57,0.48813,28,-0.7842,37,-0.1942
ENSG00000115268,RPS15,1504,-0.0485,2262,0.72687,458,-1.8607,1367,-0.2461,1681,0.15328
ENSG00000115266,APC2,44,-0.6512,94,0.72160,57,-0.1865,71,0.20265,48,-0.4853
ENSG00000119559,C19orf25,23,-0.9929,39,-0.0672,49,0.29564,42,0.03580,56,0.56883
ENSG00000071655,MBD3,32,-0.9743,79,0.58013,57,-0.0352,44,-0.5130,83,0.68201
ENSG00000127540,UQCR11,387,-1.0516,719,0.00085,228,-1.7609,910,0.51462,1009,0.64305
ENSG00000079313,REXO1,13,-1.0036,27,0.22514,57,1.46718,17,-0.6072,25,0.07484
ENSG00000129911,KLF16,12,-2.0197,45,0.12185,66,0.71053,37,-0.2490,66,0.84015
ENSG00000129968,ABHD17A,201,-0.0847,216,0.04011,171,-0.3298,162,-0.5142,309,0.72728
ENSG00000227500,SCAMP4,27,0.05611,52,1.34773,32,0.28113,12,-1.3578,19,-0.5875
ENSG00000133275,CSNK1G2,22,-1.0526,25,-0.8665,68,0.80702,41,-0.0481,66,0.88636
ENSG00000133243,BTBD2,24,-2.0463,78,-0.1317,118,0.56074,86,0.05101,130,0.83794
ENSG00000065000,AP3D1,154,-0.0935,155,-0.0822,245,0.67273,158,-0.0560,144,-0.2193
ENSG00000104886,PLEKHJ1,22,-1.3555,52,0.07737,48,-0.0522,70,0.76704,46,-0.1512
ENSG00000104904,OAZ1,200,-2.2797,642,-0.4223,617,-0.4437,1289,1.06780,1001,0.37672
ENSG00000130332,LSM7,48,-1.1482,127,0.53516,38,-1.4040,120,0.50258,102,0.12837
ENSG00000005206,SPPL2B,22,0.12224,20,-0.0485,22,0.09286,19,-0.1613,22,0.07482
ENSG00000099800,TIMM13,64,-1.1018,144,0.29408,75,-0.7610,135,0.20061,165,0.56173
ENSG00000176533,GNG7,105,0.34373,108,0.40128,75,-0.2302,63,-0.6307,90,0.06778
ENSG00000176490,DIRAS1,13,-3.0514,69,-0.4849,161,0.92912,135,0.87480,94,0.04016
ENSG00000141873,SLC39A3,9,-2.1463,31,-0.2776,43,0.25898,58,1.07335,34,-0.1486
ENSG00000104969,SGTA,75,-0.0977,103,0.48339,91,0.22404,68,-0.2931,70,-0.2108
ENSG00000172009,THOP1,21,-1.7042,62,0.07868,92,0.73560,75,0.51376,54,-0.1475
ENSG00000104964,TLE5,286,-1.4753,580,-0.3203,703,0.01752,789,0.26787,1075,0.84037
ENSG00000088256,GNA11,39,-0.3325,41,-0.2435,84,0.93098,40,-0.3306,55,0.26504
ENSG00000125912,NCLN,15,-0.9975,26,-0.1097,41,0.65688,35,0.52204,23,-0.2816
ENSG00000161082,CELF5,15,-3.1494,76,-0.6589,266,1.49423,144,0.57028,116,0.07655
ENSG00000141905,NFIC,315,1.60185,131,-0.1842,160,0.14682,51,-1.8546,126,-0.2598
ENSG00000129932,DOHH,97,1.50985,50,0.12361,40,-0.2272,29,-0.9182,23,-1.1939
ENSG00000105325,FZR1,23,-0.8112,50,0.56100,61,0.81636,33,-0.2244,32,-0.2488
ENSG00000161091,MFSD12,30,-0.7853,53,0.16437,67,0.55436,64,0.62962,27,-0.9372
ENSG00000064961,HMG20B,34,0.85851,30,0.59719,20,-0.1427,10,-1.3008,19,-0.2463
ENSG00000186111,PIP5K1C,15,-2.2044,56,-0.1489,130,1.27507,77,0.48187,55,-0.2051
ENSG00000183617,MRPL54,41,-1.0253,93,0.37120,42,-0.9177,82,0.15488,102,0.54820
ENSG00000007264,MATK,2,-4.6927,32,-0.9224,78,0.55300,70,0.51546,98,1.13115
ENSG00000105278,ZFR2,5,-1.5307,13,-0.2361,25,0.86956,18,0.50138,14,-0.0097
ENSG00000167654,ATCAY,42,-2.1800,131,-0.3857,361,1.34667,193,0.35234,174,0.11571
ENSG00000167657,DAPK3,12,-1.6714,45,0.58225,48,0.58937,43,0.55385,21,-0.8013
ENSG00000167658,EEF2,334,-1.0287,681,0.19362,542,-0.1957,543,-0.2446,964,0.87539
ENSG00000105229,PIAS4,40,1.22888,27,0.39175,22,0.02098,14,-0.7501,8,-1.5400
ENSG00000178951,ZBTB7A,252,0.32742,117,-0.9928,575,1.75161,136,-0.8324,193,-0.1550
ENSG00000126934,MAP2K2,77,-1.2306,158,-0.0336,169,0.08070,182,0.25443,213,0.52076
ENSG00000089847,ANKRD24,8,-1.3861,15,-0.3677,31,0.76673,25,0.55130,20,0.05043
ENSG00000105255,FSD1,10,-2.6416,49,-0.1624,66,0.30672,94,1.31848,38,-0.6019
ENSG00000008382,MPND,9,-1.9579,34,0.14242,38,0.29931,44,0.75214,29,-0.1510
ENSG00000141985,SH3GL1,12,-1.7308,43,0.28695,64,0.92048,32,-0.2590,47,0.48178
ENSG00000167670,CHAF1A,36,1.43635,15,-0.2424,21,0.25375,9,-1.1666,13,-0.5633
ENSG00000167671,UBXN6,45,-2.0009,163,0.11840,162,0.09173,191,0.48531,189,0.39112
ENSG00000167674,HDGFL2,23,-1.1284,34,-0.5179,64,0.53850,56,0.42810,56,0.36882
ENSG00000167680,SEMA6B,4,-4.2573,45,-0.6616,130,1.14194,79,0.40628,96,0.71857
ENSG00000185361,TNFAIP8L1,6,-1.9105,17,-0.1965,40,1.20664,27,0.68925,14,-0.5505
ENSG00000074842,MYDGF,26,-1.3675,59,0.01871,42,-0.5264,92,1.03084,50,-0.2762
ENSG00000142002,DPP9,31,0.61714,22,-0.0468,37,0.79665,17,-0.5264,15,-0.6566
ENSG00000176840,MIR7-3HG,6,-2.3396,19,-0.5297,13,-0.9773,49,1.62900,23,-0.1689
ENSG00000141965,FEM1A,23,0.02224,26,0.22910,36,0.74800,20,-0.2807,17,-0.4704
ENSG00000105355,PLIN3,104,2.90721,26,-0.3213,6,-2.4448,4,-3.3131,19,-0.8782
ENSG00000127663,KDM4B,29,0.38278,20,-0.3098,38,0.79376,15,-0.8567,28,0.28476
ENSG00000130254,SAFB2,191,1.45767,68,-0.5404,118,0.36977,44,-1.3621,83,-0.2094
ENSG00000160633,SAFB,115,0.77181,55,-0.5665,87,0.21156,67,-0.2585,68,-0.2007
ENSG00000130255,RPL36,1246,-0.2158,1961,0.62794,595,-1.3311,1093,-0.4966,1892,0.55716
ENSG00000174917,MICOS13,124,-1.3047,288,0.11259,143,-0.9873,363,0.65171,324,0.33604
ENSG00000167733,HSD11B1L,25,-2.1986,63,-0.7689,101,0.03264,130,0.60010,160,0.94258
ENSG00000196365,LONP1,29,-1.2860,75,0.34701,77,0.34355,68,0.18464,67,0.12854
ENSG00000174886,NDUFA11,173,-1.3438,400,0.06394,210,-0.9474,498,0.55847,506,0.50397
ENSG00000031823,RANBP3,27,-0.7184,57,0.60430,46,0.14849,42,0.00477,38,-0.1646
ENSG00000130382,MLLT1,37,-0.8761,52,-0.3279,93,0.63414,52,-0.3871,101,0.91338
ENSG00000125656,CLPP,28,-0.9381,51,0.03503,39,-0.3919,60,0.41791,59,0.32515
ENSG00000125652,ALKBH7,65,-0.6851,140,0.68202,43,-1.2729,85,-0.2691,133,0.58595
ENSG00000125651,GTF2F1,63,-0.5345,92,0.12692,126,0.63976,83,-0.0683,86,0.00580
ENSG00000088247,KHSRP,83,0.80457,40,-0.5290,80,0.63271,39,-0.6502,51,-0.1207
ENSG00000125648,SLC25A23,111,-1.4760,245,-0.1794,412,0.68739,207,-0.5298,483,1.14510
ENSG00000104833,TUBB4A,517,0.21953,599,0.49798,531,0.23457,424,-0.1584,276,-0.8671
ENSG00000125730,C3,66,0.41493,144,2.24080,15,-1.9339,14,-2.3038,26,-1.1657
ENSG00000125734,GPR108,29,0.37500,31,0.54729,13,-0.9435,22,-0.0768,17,-0.5711
ENSG00000171105,INSR,99,1.08838,55,-0.0496,93,0.80435,30,-1.1633,38,-0.6767
ENSG00000198816,ZNF358,66,-0.8650,112,0.04168,122,0.18031,86,-0.4573,177,0.94511
ENSG00000090674,MCOLN1,25,-0.4614,33,0.03081,28,-0.2117,44,0.70947,23,-0.5796
ENSG00000032444,PNPLA6,50,-0.6610,75,0.04454,113,0.72733,88,0.41252,51,-0.6202
ENSG00000076826,CAMSAP3,1,-4.4771,25,-0.2877,41,0.55188,51,1.33489,23,-0.3991
ENSG00000076924,XAB2,24,-0.2653,32,0.30060,32,0.25367,28,0.03089,23,-0.2784
ENSG00000229833,PET100,109,-1.2272,261,0.25766,103,-1.2222,286,0.50937,282,0.40776
ENSG00000181029,TRAPPC5,92,-1.4294,175,-0.3705,137,-0.7113,321,0.90773,264,0.36687
ENSG00000142459,EVI5L,56,0.43433,40,-0.1711,57,0.41563,34,-0.5263,46,0.06582
ENSG00000183248,PRR36,8,-2.8867,58,0.11322,78,0.59757,67,0.46551,65,0.32711
ENSG00000076984,MAP2K7,45,1.15694,30,0.33639,27,0.12070,16,-0.8712,13,-1.0984
ENSG00000260001,TGFBR3L,11,-3.3250,49,-1.0504,31,-1.6304,151,1.20082,154,1.02407
ENSG00000104976,SNAPC2,4,-1.9857,19,0.31254,11,-0.5534,22,0.69340,18,0.20729
ENSG00000178531,CTXN1,75,-2.8320,323,-0.5494,402,-0.1521,516,0.32596,841,1.29255
ENSG00000104980,TIMM44,19,-0.8052,26,-0.3184,44,0.56326,37,0.35090,33,0.11794
ENSG00000066044,ELAVL1,28,-0.8406,59,0.48783,52,0.20997,53,0.31409,36,-0.4309
ENSG00000090661,CERS4,53,0.46149,62,0.77258,33,-0.3373,31,-0.5263,27,-0.6860
ENSG00000167775,CD320,18,-0.7796,37,0.50299,35,0.35841,30,0.09504,24,-0.2613
ENSG00000267855,NDUFA7,36,-2.1057,130,-0.0091,37,-1.9146,176,0.65413,206,0.87728
ENSG00000233927,RPS28,1275,0.00111,1816,0.67275,436,-1.6489,958,-0.5563,1625,0.45341
ENSG00000185236,RAB11B,60,-0.3508,92,0.41732,65,-0.1974,67,-0.1855,82,0.20539
ENSG00000099785,MARCH2,19,-0.8914,41,0.39589,34,0.05182,34,0.06836,36,0.17736
ENSG00000099783,HNRNPM,438,1.48650,157,-0.5281,237,0.17762,127,-0.9707,158,-0.5112
ENSG00000133250,ZNF414,19,-0.2344,30,0.61732,18,-0.2659,18,-0.2797,21,0.01826
ENSG00000198258,UBL5,182,-1.6047,464,-0.0635,145,-1.8313,603,0.49501,779,0.94001
ENSG00000127445,PIN1,99,-2.0580,226,-0.7586,258,-0.4840,528,0.93859,510,0.70860
ENSG00000105088,OLFM2,4,-2.9810,32,0.07047,40,0.41862,22,-0.6198,64,1.49868
ENSG00000080573,COL5A3,7,-2.4651,33,0.00488,43,0.44124,21,-0.8077,71,1.58379
ENSG00000130813,SHFL,9,-2.0483,44,0.57024,35,0.13495,35,0.19343,38,0.29455
ENSG00000130811,EIF3G,106,-0.0666,160,0.71339,54,-1.1050,92,-0.3582,119,0.14759
ENSG00000130816,DNMT1,167,2.20699,31,-1.1577,73,0.25723,29,-1.3898,33,-1.0816
ENSG00000105364,MRPL4,21,-1.6018,40,-0.5653,52,-0.1218,78,0.74319,75,0.55779
ENSG00000105376,ICAM5,8,-3.4905,48,-0.9116,74,-0.1692,149,1.45876,95,0.25793
ENSG00000267673,FDX2,24,-2.3579,98,-0.0922,72,-0.5746,159,0.98942,121,0.29227
ENSG00000105397,TYK2,21,0.24627,22,0.35948,15,-0.2748,17,-0.1423,15,-0.3432
ENSG00000105401,CDC37,66,-1.2382,94,-0.6694,157,0.19491,224,1.12691,119,-0.2667
ENSG00000065989,PDE4A,11,-2.3043,36,-0.4208,75,0.83089,73,1.09627,34,-0.4880
ENSG00000079999,KEAP1,47,-0.1599,52,0.00922,54,0.07046,54,0.09524,51,-0.0217
ENSG00000180739,S1PR5,87,3.58677,23,0.04079,6,-2.0499,1,-4.9868,0,-5.4377
ENSG00000130734,ATG4D,12,-0.7930,17,-0.2090,38,1.15928,17,-0.2129,21,0.23490
ENSG00000129347,KRI1,46,1.71487,14,-0.6234,9,-1.2159,15,-0.5422,14,-0.6600
ENSG00000129355,CDKN2D,34,-2.4731,120,-0.5078,212,0.44978,223,0.72717,210,0.49549
ENSG00000129353,SLC44A2,64,-0.1826,141,1.39079,43,-0.7702,41,-1.0167,67,-0.1149
ENSG00000267100,ILF3-DT,97,0.74442,54,-0.3243,92,0.55377,45,-0.7011,62,-0.0962
ENSG00000129351,ILF3,141,0.54285,101,-0.0754,146,0.53412,80,-0.5401,92,-0.2367
ENSG00000213339,QTRT1,28,-0.3003,44,0.51762,41,0.33421,28,-0.3303,32,-0.0862
ENSG00000079805,DNM2,83,1.42362,53,0.48156,23,-0.8733,26,-0.8390,18,-1.3490
ENSG00000142453,CARM1,23,-1.0757,40,-0.1444,75,0.87268,46,0.11137,49,0.20745
ENSG00000130733,YIPF2,15,-0.6834,29,0.49342,25,0.16776,24,0.15783,19,-0.2819
ENSG00000142444,TIMM29,7,-1.2555,21,0.53753,10,-0.6050,20,0.50317,15,-0.0639
ENSG00000127616,SMARCA4,170,0.22157,152,0.01235,230,0.69700,114,-0.5449,146,-0.0617
ENSG00000105518,TMEM205,53,-1.4343,157,0.39722,100,-0.3678,141,0.21678,162,0.46000
ENSG00000105520,PLPPR2,11,-3.3024,98,0.12606,135,0.63800,109,0.37657,117,0.46105
ENSG00000130175,PRKCSH,150,0.75194,146,0.69199,72,-0.5285,72,-0.6591,66,-0.7290
ENSG00000196361,ELAVL3,651,1.39485,231,-0.6097,464,0.56874,184,-1.0771,250,-0.4769
ENSG00000130159,ECSIT,16,-1.7295,49,0.13871,48,0.10394,64,0.75605,43,-0.1153
ENSG00000130165,ELOF1,20,-1.1447,60,0.81156,23,-0.8101,44,0.25358,38,-0.0390
ENSG00000173875,ZNF791,46,0.53648,23,-0.7038,67,1.12321,27,-0.4946,29,-0.2598
ENSG00000123154,WDR83,11,-0.7954,10,-0.9409,9,-0.9252,28,1.02610,21,0.31767
ENSG00000105583,WDR83OS,83,-0.6053,137,0.28124,69,-0.8326,130,0.20725,139,0.30617
ENSG00000095059,DHPS,32,-0.8537,52,-0.0453,34,-0.7133,74,0.72932,55,0.04126
ENSG00000105576,TNPO2,59,-0.8858,89,-0.2045,194,1.12275,106,0.13204,94,-0.1091
ENSG00000123144,TRIR,166,-0.1500,262,0.70329,81,-1.2459,165,-0.1829,188,0.07126
ENSG00000198356,GET3,22,-2.0893,105,0.44879,70,-0.2620,111,0.65885,83,0.01556
ENSG00000171223,JUNB,14,-1.6793,62,0.84634,39,-0.0299,52,0.58461,25,-0.7669
ENSG00000167815,PRDX2,120,-2.1306,493,0.19029,281,-0.7171,646,0.85382,498,0.20966
ENSG00000132026,RTBDN,1,-3.6066,24,0.87560,16,0.04614,24,0.97463,8,-1.0862
ENSG00000105613,MAST1,7,-3.3751,48,-0.5397,71,0.13196,113,1.31212,67,0.05045
ENSG00000105612,DNASE2,9,-1.0346,30,1.05482,21,0.31469,11,-0.8118,20,0.27107
ENSG00000179115,FARSA,24,-2.0091,115,0.64815,93,0.20090,108,0.61863,61,-0.5036
ENSG00000179218,CALR,202,0.34694,188,0.21540,175,0.06775,144,-0.2970,143,-0.2787
ENSG00000179262,RAD23A,129,-0.5288,149,-0.2808,189,0.12934,184,0.11537,224,0.46261
ENSG00000179271,GADD45GIP1,83,-1.6647,256,0.21058,137,-0.7937,312,0.69375,266,0.28025
ENSG00000008441,NFIX,520,1.66033,235,-0.0012,309,0.44298,70,-2.1101,161,-0.6527
ENSG00000104907,TRMT1,25,-0.1931,46,0.92081,20,-0.5073,26,-0.1556,21,-0.5141
ENSG00000160877,NACC1,21,-0.9182,33,-0.1370,45,0.38675,33,-0.1641,53,0.73910
ENSG00000104915,STX10,13,-0.6120,16,-0.2882,18,-0.0692,23,0.39125,23,0.28839
ENSG00000141837,CACNA1A,43,-0.9793,72,-0.1106,208,1.72794,77,0.00085,50,-0.7388
ENSG00000104957,CCDC130,25,0.90831,12,-0.3684,11,-0.4837,14,-0.2209,13,-0.2276
ENSG00000104979,C19orf53,92,-1.0606,194,0.20524,49,-1.9149,222,0.54490,222,0.46014
ENSG00000187556,NANOS3,23,-0.9361,45,0.19019,32,-0.3882,53,0.54696,41,-0.0070
ENSG00000132024,CC2D1A,27,-0.1718,31,0.07636,39,0.43269,33,0.19585,22,-0.5013
ENSG00000141854,MISP3,9,-1.8663,36,0.45553,9,-1.6813,30,0.10850,47,0.98495
ENSG00000141858,SAMD1,57,0.00828,68,0.35240,49,-0.2335,45,-0.4348,65,0.25729
ENSG00000072062,PRKACA,28,-2.0307,108,0.19987,115,0.27542,135,0.73639,89,-0.1474
ENSG00000072071,ADGRL1,67,-0.9511,80,-0.6500,254,1.31149,140,0.37399,103,-0.2387
ENSG00000123136,DDX39A,21,0.43945,22,0.49158,12,-0.5755,15,-0.1935,12,-0.5628
ENSG00000123143,PKN1,43,-0.3442,63,0.34813,43,-0.3005,45,-0.3084,66,0.44730
ENSG00000123159,GIPC1,59,-0.0018,57,-0.0771,68,0.21797,59,-0.0093,58,-0.0405
ENSG00000132002,DNAJB1,41,-0.8240,69,0.05538,102,0.69351,70,0.10118,68,0.02503
ENSG00000099797,TECR,197,-0.0655,306,0.77832,164,-0.3414,154,-0.5512,204,0.00140
ENSG00000099795,NDUFB7,176,-1.3895,408,0.01884,220,-0.9424,536,0.62742,521,0.47443
ENSG00000105143,SLC1A6,1,-4.2592,30,0.33144,35,0.57487,36,0.84619,21,-0.2810
ENSG00000105135,ILVBL,31,-0.3802,53,0.56881,39,0.00134,38,-0.0166,33,-0.2805
ENSG00000074181,NOTCH3,16,-0.3567,51,2.00425,18,-0.1691,6,-1.9227,14,-0.5664
ENSG00000141867,BRD4,242,0.95922,115,-0.4482,319,1.30460,89,-0.9588,90,-0.8466
ENSG00000105127,AKAP8,24,-0.1029,30,0.31627,15,-0.7633,23,-0.1556,30,0.29330
ENSG00000011243,AKAP8L,68,-0.1895,102,0.56481,97,0.41490,66,-0.2605,59,-0.4170
ENSG00000011451,WIZ,7,-1.9996,32,0.53689,32,0.43688,24,-0.0456,30,0.42157
ENSG00000167460,TPM4,223,1.47282,105,-0.0498,65,-0.8017,62,-1.0502,89,-0.3452
ENSG00000167461,RAB8A,17,0.11128,6,-1.4855,11,-0.4774,20,0.47834,20,0.47333
ENSG00000105058,FAM32A,103,-0.0739,60,-0.9909,155,0.60482,106,-0.0226,136,0.45382
ENSG00000072958,AP1M1,28,-1.6560,69,-0.1793,121,0.75607,110,0.82263,59,-0.4304
ENSG00000127527,EPS15L1,6,-1.8037,20,0.09517,18,-0.0461,26,0.74736,19,0.06082
ENSG00000085872,CHERP,13,-1.3497,35,0.32281,31,0.10341,35,0.41526,29,0.01932
ENSG00000127526,SLC35E1,22,-0.7822,30,-0.2360,67,1.09785,32,-0.1301,39,0.21119
ENSG00000214046,SMIM7,57,-0.0761,60,0.02977,60,0.01250,52,-0.2731,72,0.35599
ENSG00000269044,AC024075.2,7,-1.3178,26,0.80275,26,0.71331,15,-0.1857,15,-0.2131
ENSG00000072954,TMEM38A,9,-2.6155,66,0.65796,74,0.76352,54,0.30090,40,-0.2500
ENSG00000127511,SIN3B,23,-1.4347,59,0.10873,70,0.37326,77,0.71324,46,-0.3442
ENSG00000099331,MYO9B,163,2.53048,71,0.47118,22,-1.3996,10,-2.8599,15,-2.0869
ENSG00000053501,USE1,38,-0.7209,65,0.17512,22,-1.4866,75,0.53070,67,0.23754
ENSG00000099330,OCEL1,4,-2.4023,17,-0.0589,14,-0.3603,20,0.27268,31,1.04639
ENSG00000160113,NR2F6,8,-2.1823,25,-0.4315,36,0.14983,46,0.78346,42,0.46958
ENSG00000105393,BABAM1,32,-2.1371,122,0.00440,148,0.31871,165,0.67973,132,0.14837
ENSG00000127220,ABHD8,5,-3.8826,42,-0.8196,81,0.29312,94,0.75171,108,0.91437
ENSG00000130312,MRPL34,19,-2.1294,83,0.31207,32,-1.1819,94,0.65130,91,0.49173
ENSG00000130311,DDA1,36,-1.5721,57,-0.8463,97,0.04719,125,0.63521,140,0.76216
ENSG00000074855,ANO8,8,-1.2814,24,0.62270,25,0.61285,14,-0.3381,20,0.25981
ENSG00000130304,SLC27A1,87,1.14973,70,0.68056,46,-0.1082,21,-1.5306,33,-0.6856
ENSG00000130313,PGLS,33,0.13518,24,-0.3968,14,-1.1696,34,0.27255,36,0.31191
ENSG00000130309,COLGALT1,12,-0.6447,30,1.02792,18,0.09202,16,-0.2048,13,-0.5303
ENSG00000130477,UNC13A,20,-2.9355,73,-0.9861,324,1.57022,153,0.34443,167,0.45941
ENSG00000130479,MAP1S,26,-1.5675,72,0.14222,74,0.17771,87,0.58535,67,0.02656
ENSG00000105640,RPL18A,748,0.06669,1028,0.67475,187,-2.0601,598,-0.3712,838,0.27650
ENSG00000007080,CCDC124,51,-1.1204,103,0.07597,91,-0.1340,108,0.17252,134,0.56998
ENSG00000105642,KCNN1,3,-4.3995,50,-0.2944,100,0.85799,53,-0.2211,114,1.30909
ENSG00000105643,ARRDC2,73,1.54751,38,0.19501,32,-0.1239,24,-0.6670,8,-2.2421
ENSG00000099308,MAST3,99,-1.5308,208,-0.3158,336,0.48952,359,0.83372,230,-0.1381
ENSG00000105647,PIK3R2,19,-2.2592,94,0.30769,85,0.11704,72,-0.1808,132,0.99241
ENSG00000105649,RAB3A,37,-3.2094,292,0.02563,332,0.23245,469,1.15863,239,-0.3246
ENSG00000130522,JUND,271,0.02166,299,0.20444,384,0.59231,222,-0.3653,242,-0.1796
ENSG00000130520,LSM4,54,-1.7908,126,-0.4446,137,-0.2749,256,1.06101,180,0.18459
ENSG00000130517,PGPEP1,89,1.81176,30,-0.3670,43,0.22156,19,-1.2273,19,-1.1572
ENSG00000130511,SSBP4,24,-2.5543,91,-0.4513,149,0.38134,144,0.42872,184,0.86137
ENSG00000105701,FKBP8,179,-1.2269,399,0.13170,328,-0.1966,414,0.22786,494,0.53516
ENSG00000105700,KXD1,41,-0.6380,72,0.33792,36,-0.7717,69,0.30643,64,0.12287
ENSG00000221983,UBA52,862,0.17752,1143,0.72526,377,-1.1324,580,-0.5798,845,0.14076
ENSG00000006016,CRLF1,1,-3.7305,7,-1.6945,11,-0.9711,13,-0.8371,70,2.97430
ENSG00000006015,REX1BD,46,-2.1869,178,-0.0121,111,-0.7379,261,0.85692,223,0.41376
ENSG00000105696,TMEM59L,72,-3.2969,526,-0.1895,777,0.46115,948,1.13889,518,-0.2153
ENSG00000167487,KLHL26,3,-2.7012,21,0.28490,19,0.15561,21,0.32432,24,0.56625
ENSG00000105662,CRTC1,10,-2.7105,65,0.25528,93,0.83370,43,-0.5138,95,1.02525
ENSG00000005007,UPF1,32,0.08115,25,-0.3696,36,0.22905,33,0.14547,30,-0.0741
ENSG00000223802,CERS1,58,-0.3224,125,1.15721,72,0.05331,47,-0.7470,59,-0.3016
ENSG00000105669,COPE,88,-1.0978,246,0.72834,77,-1.2061,190,0.25611,183,0.15752
ENSG00000105671,DDX49,18,-0.9678,38,0.25829,37,0.20005,34,0.07900,38,0.27034
ENSG00000051128,HOMER3,51,0.65758,86,1.86059,11,-1.7910,7,-2.6617,26,-0.5393
ENSG00000064607,SUGP2,58,-0.9464,110,0.13093,135,0.46097,122,0.37967,92,-0.1914
ENSG00000105676,ARMC6,6,-1.7085,17,-0.2182,28,0.60120,26,0.63151,20,0.07800
ENSG00000181035,SLC25A42,7,-1.2288,17,0.33267,15,0.06469,19,0.64281,11,-0.4013
ENSG00000254901,BORCS8,11,-2.4808,47,-0.2719,54,-0.0116,80,0.87359,67,0.38780
ENSG00000064490,RFXANK,23,-0.3649,35,0.35012,15,-0.9555,25,-0.3063,41,0.66738
ENSG00000130287,NCAN,14,-3.2997,166,0.73629,135,0.29360,85,-0.5550,190,1.01423
ENSG00000187664,HAPLN4,3,-3.0512,19,-0.4528,46,1.05478,43,1.33804,13,-1.0352
ENSG00000105705,SUGP1,23,-0.5886,41,0.43518,36,0.17776,34,0.11010,28,-0.2180
ENSG00000129933,MAU2,60,1.40820,23,-0.4173,39,0.43403,18,-0.9401,19,-0.7380
ENSG00000186010,NDUFA13,360,-1.1295,833,0.31288,433,-0.7588,832,0.36008,858,0.36854
ENSG00000250067,YJEFN3,29,-2.5548,79,-0.9856,147,0.05793,205,0.83153,220,0.85066
ENSG00000105726,ATP13A1,17,-0.8501,33,0.32665,28,-0.0023,36,0.54684,21,-0.4506
ENSG00000081665,ZNF506,27,0.37075,17,-0.4596,28,0.39744,23,0.03419,19,-0.2955
ENSG00000188171,ZNF626,18,-0.1221,20,0.06983,34,0.96270,17,-0.1939,15,-0.4489
ENSG00000196705,ZNF431,39,1.70097,15,-0.2828,23,0.44382,8,-1.4365,10,-0.9698
ENSG00000196268,ZNF493,24,0.60058,13,-0.5678,35,1.12664,11,-0.9216,18,0.00956
ENSG00000197013,ZNF429,18,-0.0164,18,0.01011,33,0.99638,16,-0.1783,13,-0.5650
ENSG00000167232,ZNF91,65,-0.6802,43,-1.3400,192,1.14847,82,-0.3180,156,0.92382
ENSG00000261824,LINC00662,61,0.01685,66,0.15979,100,0.83298,54,-0.2286,44,-0.5392
ENSG00000267575,AC006504.5,11,-0.4266,11,-0.4701,34,1.46845,10,-0.6607,17,0.35162
ENSG00000169021,UQCRFS1,54,-2.0210,144,-0.4629,105,-0.9055,291,1.01185,253,0.55677
ENSG00000187135,VSTM2B,55,-0.3570,48,-0.5921,61,-0.1498,92,0.68557,66,-0.0421
ENSG00000105171,POP4,16,-1.0887,20,-0.7688,19,-0.7065,49,1.07025,35,0.25238
ENSG00000131943,C19orf12,21,-1.6634,55,-0.1170,79,0.50196,82,0.75385,54,-0.1483
